order_id,order_date,customer_id,customer_type,city,category,product_name,quantity,unit_price,discount_pct,revenue,channel,payment_method,order_status
11186,2025-02-09,CUST0333,Returning,Chennai,Beauty,Hand Cream,2,15.44,0,30.88,Paid Ads,UPI,Cancelled
11187,2025-02-09,CUST1143,Returning,Bangalore,Sports,Resistance Bands,1,28.28,0,28.28,Social Media,Debit Card,Cancelled
11188,2025-02-09,CUST1084,Returning,Delhi,Electronics,USB Hub,1,67.12,5,63.76,Paid Ads,UPI,Delivered
11189,2025-02-09,CUST3890,New,Surat,Home & Garden,Photo Frame,2,47.48,0,94.96,Paid Ads,UPI,Delivered
11190,2025-02-10,CUST3400,New,Hyderabad,Electronics,Laptop Stand,1,97.47,5,92.6,Organic Search,Net Banking,Delivered
11191,2025-02-10,CUST1947,Returning,Bangalore,Apparel,T-Shirt,3,37.13,5,105.82,Paid Ads,Debit Card,Delivered
11192,2025-02-10,CUST3691,New,Mumbai,Home & Garden,Desk Lamp,1,24.18,0,24.18,Organic Search,Debit Card,Delivered
11193,2025-02-10,CUST0763,Returning,Mumbai,Sports,Resistance Bands,3,25.72,0,77.16,Paid Ads,UPI,Delivered
11194,2025-02-10,CUST2462,Returning,Pune,Home & Garden,Door Mat,1,29.74,10,26.77,Paid Ads,Debit Card,Delivered
11195,2025-02-10,CUST1725,Returning,Kolkata,Beauty,Shampoo,2,32.52,5,61.79,Email,COD,Delivered
11196,2025-02-10,CUST2858,New,Jaipur,Electronics,Webcam,1,67.54,5,64.16,Organic Search,COD,Returned
11197,2025-02-10,CUST3248,New,Bangalore,Electronics,Bluetooth Speaker,2,49.04,0,98.08,Email,Debit Card,Delivered
11198,2025-02-10,CUST0757,Returning,Chennai,Electronics,Phone Case,1,57.91,0,57.91,Email,Debit Card,Returned
11199,2025-02-10,CUST1412,Returning,Delhi,Electronics,Webcam,2,73.07,0,146.14,Paid Ads,UPI,Returned
11200,2025-02-10,CUST0393,Returning,Kolkata,Beauty,Sunscreen,2,27.66,10,49.79,Organic Search,Net Banking,Delivered
11201,2025-02-10,CUST1614,Returning,Jaipur,Home & Garden,Throw Pillow,2,49.21,0,98.42,Organic Search,Debit Card,Returned
11202,2025-02-10,CUST1484,Returning,Pune,Apparel,Sneakers,2,24.59,0,49.18,Paid Ads,Credit Card,Delivered
11203,2025-02-10,CUST0866,Returning,Hyderabad,Apparel,Jeans,1,23.11,0,23.11,Paid Ads,Debit Card,Delivered
11204,2025-02-10,CUST1070,Returning,Kolkata,Apparel,Cap,1,42.99,0,42.99,Organic Search,Debit Card,Delivered
11205,2025-02-10,CUST1657,Returning,Mumbai,Electronics,Smart Watch,1,99.95,5,94.95,Organic Search,Credit Card,Delivered
11206,2025-02-10,CUST3160,New,Mumbai,Home & Garden,Desk Lamp,1,58.4,0,58.4,Paid Ads,Credit Card,Delivered
11207,2025-02-10,CUST3458,New,Jaipur,Home & Garden,Photo Frame,1,51.24,10,46.12,Referral,Credit Card,Delivered
11208,2025-02-10,CUST3884,New,Surat,Apparel,Socks,2,20.96,0,41.92,Organic Search,UPI,Delivered
11209,2025-02-10,CUST2006,Returning,Ahmedabad,Sports,Protein Shaker,1,24.86,0,24.86,Paid Ads,Wallet,Returned
11210,2025-02-10,CUST1095,Returning,Bangalore,Electronics,Bluetooth Speaker,2,102.51,0,205.02,Organic Search,Debit Card,Delivered
11211,2025-02-10,CUST3026,New,Kolkata,Electronics,Wireless Earbuds,1,71.79,0,71.79,Organic Search,Credit Card,Delivered
11212,2025-02-10,CUST2823,New,Surat,Home & Garden,Photo Frame,1,30.99,20,24.79,Organic Search,Net Banking,Cancelled
11213,2025-02-10,CUST0157,Returning,Bangalore,Home & Garden,Mug Set,1,21.63,0,21.63,Social Media,UPI,Returned
11214,2025-02-10,CUST3069,New,Hyderabad,Electronics,Webcam,3,50.91,15,129.82,Paid Ads,Credit Card,Cancelled
11215,2025-02-10,CUST0785,Returning,Surat,Electronics,Smart Watch,2,77.51,0,155.02,Organic Search,Debit Card,Delivered
11216,2025-02-10,CUST0882,Returning,Kolkata,Sports,Gym Gloves,2,16.71,5,31.75,Organic Search,UPI,Delivered
11217,2025-02-10,CUST1117,Returning,Mumbai,Apparel,T-Shirt,1,51.66,5,49.08,Paid Ads,Credit Card,Delivered
11218,2025-02-10,CUST0398,Returning,Chennai,Electronics,Laptop Stand,1,104.27,5,99.06,Organic Search,UPI,Delivered
11219,2025-02-10,CUST1347,Returning,Jaipur,Home & Garden,Curtains,2,43.52,5,82.69,Paid Ads,Wallet,Delivered
11220,2025-02-11,CUST2181,Returning,Bangalore,Electronics,Screen Protector,1,109.08,0,109.08,Social Media,Credit Card,Delivered
11221,2025-02-11,CUST0851,Returning,Jaipur,Sports,Water Bottle,1,34.65,0,34.65,Paid Ads,Debit Card,Delivered
11222,2025-02-11,CUST2314,Returning,Kolkata,Home & Garden,Desk Lamp,1,43.4,5,41.23,Paid Ads,Net Banking,Returned
11223,2025-02-11,CUST1551,Returning,Surat,Electronics,Screen Protector,3,73.15,5,208.48,Direct,Credit Card,Delivered
11224,2025-02-11,CUST3185,New,Kolkata,Electronics,Smart Watch,1,58.4,0,58.4,Social Media,Debit Card,Delivered
11225,2025-02-11,CUST3624,New,Pune,Sports,Jump Rope,1,27.71,0,27.71,Paid Ads,UPI,Delivered
11226,2025-02-11,CUST3578,New,Bangalore,Apparel,Belt,1,52.21,0,52.21,Paid Ads,Credit Card,Returned
11227,2025-02-11,CUST1713,Returning,Kolkata,Home & Garden,Plant Pot,2,23.93,5,45.47,Paid Ads,UPI,Delivered
11228,2025-02-11,CUST1675,Returning,Mumbai,Electronics,Keyboard,1,51.04,5,48.49,Paid Ads,Credit Card,Delivered
11229,2025-02-11,CUST3236,New,Kolkata,Apparel,Jeans,3,18.84,5,53.69,Social Media,Wallet,Cancelled
11230,2025-02-11,CUST2920,New,Chennai,Electronics,Bluetooth Speaker,2,62.95,0,125.9,Paid Ads,Debit Card,Cancelled
11231,2025-02-11,CUST0991,Returning,Bangalore,Electronics,Screen Protector,1,96.28,0,96.28,Referral,UPI,Delivered
11232,2025-02-11,CUST2958,New,Delhi,Home & Garden,Storage Box,2,56.36,0,112.72,Organic Search,Credit Card,Returned
11233,2025-02-11,CUST1066,Returning,Jaipur,Sports,Running Belt,2,17.46,0,34.92,Organic Search,Net Banking,Delivered
11234,2025-02-11,CUST3325,New,Kolkata,Apparel,T-Shirt,1,48.63,0,48.63,Email,UPI,Delivered
11235,2025-02-11,CUST0425,Returning,Bangalore,Apparel,Shorts,1,34.28,10,30.85,Email,Net Banking,Delivered
11236,2025-02-11,CUST0996,Returning,Ahmedabad,Sports,Resistance Bands,1,37.98,0,37.98,Organic Search,Credit Card,Delivered
11237,2025-02-11,CUST2823,New,Ahmedabad,Electronics,Screen Protector,2,101.77,0,203.54,Paid Ads,Debit Card,Delivered
11238,2025-02-11,CUST0906,Returning,Pune,Electronics,Wireless Earbuds,2,56.1,0,112.2,Social Media,UPI,Delivered
11239,2025-02-11,CUST1208,Returning,Bangalore,Home & Garden,Curtains,1,39.01,0,39.01,Social Media,UPI,Delivered
11240,2025-02-11,CUST2389,Returning,Hyderabad,Electronics,Power Bank,1,62.09,15,52.78,Organic Search,Credit Card,Delivered
11241,2025-02-11,CUST1410,Returning,Bangalore,Apparel,Shorts,1,40.88,0,40.88,Social Media,UPI,Delivered
11242,2025-02-11,CUST1983,Returning,Kolkata,Electronics,Screen Protector,1,110.31,0,110.31,Organic Search,COD,Delivered
11243,2025-02-12,CUST2663,New,Chennai,Electronics,Phone Case,1,103.35,10,93.02,Paid Ads,Debit Card,Cancelled
11244,2025-02-12,CUST0135,Returning,Kolkata,Sports,Knee Sleeve,2,40.95,0,81.9,Social Media,COD,Delivered
11245,2025-02-12,CUST3269,New,Mumbai,Electronics,Webcam,2,85.33,0,170.66,Paid Ads,UPI,Delivered
11246,2025-02-12,CUST2825,New,Ahmedabad,Sports,Resistance Bands,2,37.78,0,75.56,Organic Search,COD,Delivered
11247,2025-02-12,CUST0543,Returning,Jaipur,Electronics,USB Hub,2,113.81,15,193.48,Paid Ads,Credit Card,Delivered
11248,2025-02-12,CUST1307,Returning,Delhi,Home & Garden,Photo Frame,1,41.48,10,37.33,Organic Search,Credit Card,Delivered
11249,2025-02-12,CUST0040,Returning,Surat,Electronics,Webcam,1,89.87,0,89.87,Paid Ads,Wallet,Returned
11250,2025-02-12,CUST0003,Returning,Hyderabad,Apparel,Sneakers,1,41.49,10,37.34,Email,UPI,Delivered
11251,2025-02-12,CUST1083,Returning,Jaipur,Electronics,Webcam,1,66.28,5,62.97,Organic Search,Credit Card,Delivered
11252,2025-02-12,CUST0027,Returning,Pune,Electronics,Screen Protector,1,101.75,0,101.75,Direct,UPI,Delivered
11253,2025-02-12,CUST1403,Returning,Jaipur,Electronics,Power Bank,2,52.09,15,88.55,Email,Credit Card,Delivered
11254,2025-02-12,CUST0422,Returning,Hyderabad,Electronics,Laptop Stand,1,69.0,5,65.55,Direct,Credit Card,Returned
11255,2025-02-12,CUST2500,Returning,Bangalore,Electronics,USB Hub,2,103.94,15,176.7,Paid Ads,UPI,Delivered
11256,2025-02-12,CUST1934,Returning,Hyderabad,Apparel,Socks,2,27.97,15,47.55,Paid Ads,Debit Card,Returned
11257,2025-02-12,CUST1709,Returning,Mumbai,Sports,Foam Roller,1,29.89,0,29.89,Email,Debit Card,Cancelled
11258,2025-02-12,CUST2885,New,Chennai,Electronics,Phone Case,3,102.53,0,307.59,Organic Search,UPI,Delivered
11259,2025-02-12,CUST3028,New,Chennai,Electronics,Bluetooth Speaker,1,73.68,5,70.0,Email,UPI,Delivered
11260,2025-02-12,CUST2955,New,Surat,Electronics,Smart Watch,1,69.41,0,69.41,Paid Ads,COD,Delivered
11261,2025-02-12,CUST0243,Returning,Delhi,Home & Garden,Photo Frame,1,59.48,5,56.51,Organic Search,Debit Card,Delivered
11262,2025-02-12,CUST1330,Returning,Kolkata,Apparel,Cap,1,22.97,10,20.67,Email,Wallet,Delivered
11263,2025-02-12,CUST3125,New,Hyderabad,Apparel,Shorts,1,27.07,5,25.72,Social Media,Net Banking,Returned
11264,2025-02-12,CUST3921,New,Pune,Electronics,Smart Watch,2,97.44,10,175.39,Direct,Debit Card,Cancelled
11265,2025-02-13,CUST2884,New,Hyderabad,Electronics,USB Hub,1,69.98,5,66.48,Organic Search,UPI,Delivered
11266,2025-02-13,CUST3407,New,Jaipur,Electronics,Power Bank,1,105.45,10,94.91,Organic Search,COD,Delivered
11267,2025-02-13,CUST2207,Returning,Ahmedabad,Apparel,T-Shirt,3,50.3,0,150.9,Organic Search,Debit Card,Delivered
11268,2025-02-13,CUST3272,New,Jaipur,Electronics,Smart Watch,3,103.54,5,295.09,Email,Credit Card,Cancelled
11269,2025-02-13,CUST1135,Returning,Ahmedabad,Home & Garden,Wall Clock,2,50.68,0,101.36,Paid Ads,Wallet,Returned
11270,2025-02-13,CUST3200,New,Kolkata,Home & Garden,Candle Set,1,43.01,0,43.01,Direct,Debit Card,Delivered
11271,2025-02-13,CUST1061,Returning,Chennai,Home & Garden,Door Mat,1,29.01,0,29.01,Social Media,Net Banking,Delivered
11272,2025-02-13,CUST3606,New,Surat,Home & Garden,Wall Clock,2,42.98,0,85.96,Organic Search,Net Banking,Delivered
11273,2025-02-13,CUST0522,Returning,Jaipur,Electronics,Wireless Earbuds,1,115.84,0,115.84,Paid Ads,Credit Card,Cancelled
11274,2025-02-13,CUST0955,Returning,Chennai,Beauty,Shampoo,1,14.08,20,11.26,Email,Credit Card,Cancelled
11275,2025-02-13,CUST3048,New,Chennai,Beauty,Lip Balm,2,19.38,0,38.76,Paid Ads,Debit Card,Delivered
11276,2025-02-13,CUST2076,Returning,Surat,Electronics,Power Bank,1,54.35,20,43.48,Social Media,Credit Card,Returned
11277,2025-02-13,CUST1701,Returning,Chennai,Electronics,Screen Protector,2,71.88,20,115.01,Organic Search,Credit Card,Delivered
11278,2025-02-13,CUST3291,New,Kolkata,Apparel,Shorts,1,34.91,0,34.91,Paid Ads,Wallet,Delivered
11279,2025-02-13,CUST2873,New,Delhi,Beauty,Lip Balm,1,31.2,0,31.2,Social Media,Net Banking,Cancelled
11280,2025-02-13,CUST3472,New,Chennai,Electronics,Laptop Stand,2,112.3,0,224.6,Organic Search,Credit Card,Delivered
11281,2025-02-13,CUST3549,New,Hyderabad,Electronics,Screen Protector,2,49.59,10,89.26,Paid Ads,Debit Card,Delivered
11282,2025-02-13,CUST0744,Returning,Pune,Electronics,Webcam,3,100.65,10,271.76,Direct,Credit Card,Delivered
11283,2025-02-13,CUST2548,New,Pune,Apparel,Cap,1,31.81,10,28.63,Organic Search,Credit Card,Delivered
11284,2025-02-13,CUST2452,Returning,Jaipur,Apparel,Hoodie,3,19.72,0,59.16,Organic Search,Credit Card,Delivered
11285,2025-02-14,CUST3507,New,Jaipur,Electronics,Smart Watch,1,80.68,20,64.54,Paid Ads,Wallet,Returned
11286,2025-02-14,CUST2689,New,Jaipur,Electronics,Screen Protector,1,112.72,0,112.72,Paid Ads,UPI,Returned
11287,2025-02-14,CUST3860,New,Bangalore,Apparel,Polo Shirt,1,26.11,0,26.11,Organic Search,Credit Card,Delivered
11288,2025-02-14,CUST2701,New,Hyderabad,Apparel,Polo Shirt,1,26.37,0,26.37,Paid Ads,COD,Returned
11289,2025-02-14,CUST1344,Returning,Kolkata,Apparel,Polo Shirt,3,27.87,15,71.07,Paid Ads,Credit Card,Returned
11290,2025-02-14,CUST0059,Returning,Bangalore,Sports,Protein Shaker,1,42.8,20,34.24,Social Media,Net Banking,Delivered
11291,2025-02-14,CUST2576,New,Surat,Apparel,T-Shirt,1,35.9,0,35.9,Paid Ads,COD,Delivered
11292,2025-02-14,CUST3785,New,Pune,Electronics,Screen Protector,1,65.95,10,59.36,Paid Ads,Wallet,Delivered
11293,2025-02-14,CUST3508,New,Pune,Sports,Running Belt,2,30.97,0,61.94,Email,Credit Card,Returned
11294,2025-02-14,CUST1874,Returning,Delhi,Apparel,T-Shirt,3,22.67,0,68.01,Organic Search,UPI,Delivered
11295,2025-02-14,CUST3552,New,Jaipur,Electronics,Screen Protector,1,118.82,0,118.82,Organic Search,Net Banking,Cancelled
11296,2025-02-14,CUST3005,New,Pune,Apparel,Hoodie,2,26.21,0,52.42,Paid Ads,Net Banking,Delivered
11297,2025-02-14,CUST3880,New,Jaipur,Apparel,T-Shirt,2,31.42,0,62.84,Organic Search,Credit Card,Returned
11298,2025-02-14,CUST2216,Returning,Surat,Home & Garden,Curtains,1,57.23,10,51.51,Paid Ads,Credit Card,Delivered
11299,2025-02-14,CUST3661,New,Ahmedabad,Beauty,Sunscreen,1,32.52,20,26.02,Paid Ads,Credit Card,Cancelled
11300,2025-02-14,CUST3005,New,Surat,Electronics,Laptop Stand,2,95.11,0,190.22,Social Media,Credit Card,Returned
11301,2025-02-14,CUST3895,New,Chennai,Electronics,Screen Protector,2,102.34,10,184.21,Paid Ads,Credit Card,Delivered
11302,2025-02-14,CUST1132,Returning,Bangalore,Apparel,Sneakers,2,20.61,20,32.98,Direct,Credit Card,Returned
11303,2025-02-14,CUST1342,Returning,Mumbai,Beauty,Hand Cream,1,13.56,0,13.56,Social Media,UPI,Delivered
11304,2025-02-14,CUST0512,Returning,Jaipur,Home & Garden,Curtains,1,46.42,0,46.42,Social Media,Debit Card,Delivered
11305,2025-02-14,CUST3433,New,Hyderabad,Beauty,Nail Polish,2,33.74,0,67.48,Organic Search,Debit Card,Delivered
11306,2025-02-14,CUST2998,New,Surat,Sports,Running Belt,2,22.86,0,45.72,Referral,Wallet,Delivered
11307,2025-02-14,CUST2614,New,Delhi,Sports,Running Belt,2,48.71,0,97.42,Email,Debit Card,Returned
11308,2025-02-14,CUST1030,Returning,Pune,Electronics,Laptop Stand,1,69.66,5,66.18,Organic Search,Credit Card,Returned
11309,2025-02-14,CUST3199,New,Ahmedabad,Electronics,Screen Protector,1,77.53,0,77.53,Social Media,Net Banking,Delivered
11310,2025-02-14,CUST2633,New,Delhi,Apparel,Socks,1,21.99,10,19.79,Social Media,Credit Card,Returned
11311,2025-02-14,CUST1423,Returning,Ahmedabad,Electronics,Keyboard,1,74.53,10,67.08,Email,UPI,Delivered
11312,2025-02-15,CUST0099,Returning,Pune,Sports,Protein Shaker,2,15.9,5,30.21,Organic Search,Wallet,Returned
11313,2025-02-15,CUST3956,New,Chennai,Home & Garden,Throw Pillow,1,47.32,0,47.32,Organic Search,Net Banking,Delivered
11314,2025-02-15,CUST3537,New,Jaipur,Home & Garden,Throw Pillow,2,26.42,5,50.2,Social Media,UPI,Returned
11315,2025-02-15,CUST2525,New,Jaipur,Sports,Resistance Bands,2,44.98,0,89.96,Social Media,Net Banking,Delivered
11316,2025-02-15,CUST2547,New,Ahmedabad,Sports,Water Bottle,3,18.17,0,54.51,Social Media,Net Banking,Delivered
11317,2025-02-15,CUST3092,New,Bangalore,Sports,Running Belt,1,43.21,15,36.73,Referral,Debit Card,Delivered
11318,2025-02-15,CUST2205,Returning,Bangalore,Apparel,Shorts,2,38.74,10,69.73,Paid Ads,UPI,Delivered
11319,2025-02-15,CUST0598,Returning,Pune,Electronics,Keyboard,3,94.74,15,241.59,Paid Ads,Debit Card,Cancelled
11320,2025-02-15,CUST0921,Returning,Ahmedabad,Electronics,Laptop Stand,1,117.81,0,117.81,Email,Credit Card,Delivered
11321,2025-02-15,CUST1005,Returning,Chennai,Beauty,Face Serum,1,30.83,20,24.66,Paid Ads,Net Banking,Delivered
11322,2025-02-15,CUST2279,Returning,Jaipur,Electronics,Wireless Earbuds,2,81.25,0,162.5,Referral,Credit Card,Delivered
11323,2025-02-15,CUST3059,New,Hyderabad,Apparel,Socks,1,50.88,20,40.7,Social Media,COD,Returned
11324,2025-02-15,CUST2214,Returning,Pune,Electronics,Bluetooth Speaker,1,114.41,0,114.41,Organic Search,UPI,Delivered
11325,2025-02-15,CUST3758,New,Jaipur,Sports,Gym Gloves,2,35.26,0,70.52,Social Media,UPI,Delivered
11326,2025-02-15,CUST2270,Returning,Chennai,Sports,Gym Gloves,2,40.11,5,76.21,Paid Ads,UPI,Delivered
11327,2025-02-15,CUST0091,Returning,Jaipur,Home & Garden,Photo Frame,1,22.59,20,18.07,Paid Ads,UPI,Cancelled
11328,2025-02-15,CUST1131,Returning,Surat,Apparel,Hoodie,1,31.11,20,24.89,Organic Search,Wallet,Delivered
11329,2025-02-15,CUST0882,Returning,Ahmedabad,Apparel,Socks,2,52.88,20,84.61,Paid Ads,UPI,Delivered
11330,2025-02-15,CUST2791,New,Surat,Electronics,Webcam,3,55.82,5,159.09,Paid Ads,Credit Card,Delivered
11331,2025-02-15,CUST0261,Returning,Jaipur,Home & Garden,Storage Box,1,50.98,0,50.98,Paid Ads,Credit Card,Delivered
11332,2025-02-15,CUST2985,New,Delhi,Beauty,Hand Cream,2,10.74,15,18.26,Paid Ads,Credit Card,Delivered
11333,2025-02-15,CUST3471,New,Pune,Home & Garden,Door Mat,2,35.25,0,70.5,Organic Search,Debit Card,Delivered
11334,2025-02-15,CUST0929,Returning,Pune,Apparel,Cap,1,24.83,0,24.83,Referral,UPI,Delivered
11335,2025-02-15,CUST2282,Returning,Mumbai,Home & Garden,Mug Set,1,55.17,0,55.17,Social Media,Credit Card,Delivered
11336,2025-02-15,CUST3708,New,Surat,Beauty,Face Serum,1,19.62,0,19.62,Social Media,Wallet,Cancelled
11337,2025-02-15,CUST0398,Returning,Bangalore,Electronics,Keyboard,1,85.14,20,68.11,Social Media,UPI,Cancelled
11338,2025-02-15,CUST2549,New,Mumbai,Home & Garden,Plant Pot,1,52.57,0,52.57,Direct,Wallet,Returned
11339,2025-02-15,CUST2418,Returning,Jaipur,Electronics,Laptop Stand,3,53.08,5,151.28,Organic Search,Credit Card,Delivered
11340,2025-02-15,CUST2245,Returning,Kolkata,Electronics,Keyboard,3,115.34,15,294.12,Email,COD,Returned
11341,2025-02-15,CUST0772,Returning,Kolkata,Electronics,USB Hub,1,62.96,10,56.66,Organic Search,Credit Card,Cancelled
11342,2025-02-15,CUST1313,Returning,Jaipur,Apparel,Polo Shirt,1,37.23,5,35.37,Social Media,UPI,Delivered
11343,2025-02-15,CUST1200,Returning,Kolkata,Home & Garden,Wall Clock,1,25.42,10,22.88,Paid Ads,Debit Card,Delivered
11344,2025-02-15,CUST3221,New,Hyderabad,Apparel,Jacket,1,40.56,0,40.56,Email,UPI,Delivered
11345,2025-02-15,CUST2224,Returning,Bangalore,Electronics,Smart Watch,1,89.06,15,75.7,Social Media,UPI,Delivered
11346,2025-02-15,CUST3375,New,Kolkata,Electronics,Laptop Stand,1,71.38,5,67.81,Social Media,UPI,Delivered
11347,2025-02-15,CUST3656,New,Chennai,Electronics,Wireless Earbuds,3,52.4,15,133.62,Social Media,Credit Card,Delivered
11348,2025-02-15,CUST2824,New,Delhi,Electronics,Keyboard,1,114.16,0,114.16,Direct,Credit Card,Delivered
11349,2025-02-15,CUST1523,Returning,Kolkata,Sports,Foam Roller,3,49.55,10,133.78,Organic Search,Credit Card,Delivered
11350,2025-02-15,CUST1269,Returning,Chennai,Home & Garden,Door Mat,2,48.41,15,82.3,Direct,UPI,Cancelled
11351,2025-02-15,CUST3691,New,Chennai,Apparel,T-Shirt,1,33.3,0,33.3,Email,Debit Card,Delivered
11352,2025-02-16,CUST0914,Returning,Delhi,Home & Garden,Desk Lamp,2,37.97,5,72.14,Social Media,Credit Card,Cancelled
11353,2025-02-16,CUST3913,New,Kolkata,Apparel,Hoodie,1,24.19,10,21.77,Organic Search,Debit Card,Cancelled
11354,2025-02-16,CUST0355,Returning,Jaipur,Electronics,Smart Watch,1,111.42,0,111.42,Email,Credit Card,Delivered
11355,2025-02-16,CUST0756,Returning,Delhi,Electronics,Screen Protector,1,62.15,10,55.94,Email,Net Banking,Delivered
11356,2025-02-16,CUST2716,New,Jaipur,Home & Garden,Photo Frame,2,37.68,10,67.82,Email,Credit Card,Delivered
11357,2025-02-16,CUST1028,Returning,Bangalore,Electronics,Keyboard,1,56.45,15,47.98,Paid Ads,Credit Card,Delivered
11358,2025-02-16,CUST2570,New,Chennai,Apparel,Hoodie,3,36.71,0,110.13,Paid Ads,UPI,Delivered
11359,2025-02-16,CUST2242,Returning,Pune,Apparel,Sneakers,1,28.65,0,28.65,Organic Search,UPI,Delivered
11360,2025-02-16,CUST0158,Returning,Bangalore,Apparel,Polo Shirt,2,44.79,0,89.58,Direct,UPI,Delivered
11361,2025-02-16,CUST0920,Returning,Mumbai,Electronics,Wireless Earbuds,2,102.65,0,205.3,Social Media,Credit Card,Delivered
11362,2025-02-16,CUST1842,Returning,Chennai,Beauty,Hair Oil,1,17.06,5,16.21,Social Media,UPI,Delivered
11363,2025-02-16,CUST3603,New,Pune,Beauty,Eye Cream,1,32.46,0,32.46,Organic Search,Debit Card,Returned
11364,2025-02-16,CUST0086,Returning,Kolkata,Beauty,Sunscreen,3,32.05,0,96.15,Email,Credit Card,Delivered
11365,2025-02-16,CUST2567,New,Pune,Home & Garden,Mug Set,2,59.5,0,119.0,Organic Search,Debit Card,Cancelled
11366,2025-02-16,CUST1336,Returning,Kolkata,Apparel,Belt,1,32.37,0,32.37,Organic Search,UPI,Delivered
11367,2025-02-16,CUST2535,New,Pune,Home & Garden,Curtains,1,54.94,5,52.19,Direct,UPI,Returned
11368,2025-02-16,CUST2672,New,Ahmedabad,Apparel,Cap,1,23.23,0,23.23,Paid Ads,Net Banking,Returned
11369,2025-02-16,CUST2702,New,Kolkata,Home & Garden,Desk Lamp,1,33.51,15,28.48,Direct,Debit Card,Cancelled
11370,2025-02-16,CUST3056,New,Surat,Electronics,USB Hub,1,95.02,0,95.02,Email,UPI,Delivered
11371,2025-02-16,CUST0535,Returning,Ahmedabad,Sports,Resistance Bands,1,31.4,15,26.69,Paid Ads,COD,Delivered
11372,2025-02-16,CUST0036,Returning,Mumbai,Home & Garden,Desk Lamp,2,51.48,0,102.96,Paid Ads,Credit Card,Cancelled
11373,2025-02-16,CUST2553,New,Pune,Electronics,Phone Case,3,68.07,0,204.21,Social Media,Net Banking,Delivered
11374,2025-02-16,CUST3607,New,Bangalore,Home & Garden,Throw Pillow,1,52.09,0,52.09,Organic Search,Credit Card,Cancelled
11375,2025-02-16,CUST2827,New,Chennai,Apparel,Shorts,1,35.37,20,28.3,Referral,UPI,Delivered
11376,2025-02-16,CUST0699,Returning,Mumbai,Apparel,T-Shirt,1,32.1,0,32.1,Social Media,COD,Delivered
11377,2025-02-16,CUST3878,New,Surat,Apparel,Polo Shirt,1,51.08,20,40.86,Paid Ads,Debit Card,Delivered
11378,2025-02-16,CUST0613,Returning,Delhi,Electronics,Phone Case,1,67.51,0,67.51,Referral,Net Banking,Returned
11379,2025-02-16,CUST1453,Returning,Surat,Beauty,Nail Polish,1,29.82,10,26.84,Referral,Debit Card,Delivered
11380,2025-02-16,CUST2132,Returning,Mumbai,Apparel,Hoodie,1,27.35,5,25.98,Paid Ads,Wallet,Delivered
11381,2025-02-16,CUST1118,Returning,Ahmedabad,Electronics,Laptop Stand,1,119.71,0,119.71,Social Media,Debit Card,Delivered
11382,2025-02-16,CUST0818,Returning,Ahmedabad,Sports,Skipping Rope,1,35.08,0,35.08,Paid Ads,Credit Card,Returned
11383,2025-02-16,CUST1739,Returning,Kolkata,Home & Garden,Storage Box,1,40.5,20,32.4,Social Media,Credit Card,Delivered
11384,2025-02-16,CUST3764,New,Delhi,Electronics,USB Hub,1,65.0,15,55.25,Email,Wallet,Cancelled
11385,2025-02-16,CUST0305,Returning,Bangalore,Sports,Yoga Mat,2,43.22,0,86.44,Paid Ads,Credit Card,Returned
11386,2025-02-16,CUST3565,New,Surat,Home & Garden,Candle Set,1,20.54,10,18.49,Organic Search,UPI,Cancelled
11387,2025-02-16,CUST2885,New,Bangalore,Beauty,Nail Polish,2,12.65,0,25.3,Organic Search,UPI,Delivered
11388,2025-02-16,CUST0205,Returning,Delhi,Electronics,Smart Watch,1,104.37,0,104.37,Paid Ads,UPI,Delivered
11389,2025-02-16,CUST2770,New,Surat,Sports,Running Belt,1,21.51,0,21.51,Email,Credit Card,Delivered
11390,2025-02-16,CUST2357,Returning,Chennai,Electronics,Phone Case,3,64.74,15,165.09,Social Media,UPI,Delivered
11391,2025-02-16,CUST3425,New,Surat,Electronics,Bluetooth Speaker,2,62.08,0,124.16,Organic Search,Debit Card,Delivered
11392,2025-02-16,CUST2683,New,Hyderabad,Electronics,Laptop Stand,2,100.16,5,190.3,Organic Search,Credit Card,Delivered
11393,2025-02-16,CUST3132,New,Ahmedabad,Apparel,T-Shirt,1,48.26,0,48.26,Organic Search,UPI,Delivered
11394,2025-02-16,CUST2332,Returning,Hyderabad,Apparel,Jacket,2,40.4,20,64.64,Social Media,Debit Card,Delivered
11395,2025-02-16,CUST3052,New,Chennai,Sports,Foam Roller,1,41.72,0,41.72,Organic Search,Credit Card,Returned
11396,2025-02-17,CUST1652,Returning,Ahmedabad,Apparel,Belt,1,47.46,15,40.34,Email,Debit Card,Delivered
11397,2025-02-17,CUST1298,Returning,Kolkata,Home & Garden,Door Mat,1,20.98,0,20.98,Referral,UPI,Delivered
11398,2025-02-17,CUST0068,Returning,Kolkata,Electronics,Phone Case,1,115.95,0,115.95,Paid Ads,Credit Card,Delivered
11399,2025-02-17,CUST0933,Returning,Chennai,Apparel,Hoodie,1,53.34,5,50.67,Paid Ads,UPI,Delivered
11400,2025-02-17,CUST0435,Returning,Delhi,Beauty,Hand Cream,1,26.64,0,26.64,Referral,UPI,Delivered
11401,2025-02-17,CUST0054,Returning,Hyderabad,Electronics,Webcam,3,105.27,0,315.81,Social Media,Debit Card,Delivered
